SensorID,Timestamp,Temperature,Event,Alarm
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 10:00:00,1.7194706212630162,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 10:05:00,2.223590784371838,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 10:10:00,26.694739334473102,loading/unloading,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 10:15:00,9.410639027594629,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 10:20:00,8.361804371439465,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 10:25:00,2.188162284268816,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 10:30:00,2.5545837142492736,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 10:35:00,4.392862094401177,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 10:40:00,9.140479880648266,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 10:45:00,2.6934798771906485,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 10:50:00,11.73378528528988,door opening,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 10:55:00,2.69972489208042,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 11:00:00,4.79281984743754,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 11:05:00,8.083316858285674,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 11:10:00,8.901591300603194,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 11:15:00,6.827429370710872,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 11:20:00,7.985347115090145,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 11:25:00,17.927088398900665,loading/unloading,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 11:30:00,2.2194438834839807,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 11:35:00,4.9299621600772605,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 11:40:00,6.578120223497151,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 11:45:00,8.716825669119928,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 11:50:00,5.497487985145614,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 11:55:00,2.9470079904499262,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 12:00:00,8.094028865684042,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 12:05:00,5.9057350741426555,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 12:10:00,6.292746250295076,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 12:15:00,5.326229000115914,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 12:20:00,5.387464293147701,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 12:25:00,7.14816173824497,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 12:30:00,9.43144430443519,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 12:35:00,2.218104454610546,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 12:40:00,1.377996483814207,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 12:45:00,2.4312768186393763,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 12:50:00,5.373306588175987,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 12:55:00,9.820479692429842,Normal,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 13:00:00,24.282156964698906,power outage,No
d70d09eb-74b7-481f-bf2d-af75e8b31339,2024-09-11 13:05:00,8.284526985677138,Normal,No
