SensorID,Timestamp,Temperature,Event,Alarm
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 10:00:00,7.419964193037569,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 10:05:00,4.694342844922137,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 10:10:00,2.4954583098278125,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 10:15:00,15.557338739450877,cleaning,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 10:20:00,2.0291592627841344,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 10:25:00,1.1594384814837717,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 10:30:00,3.383185708169556,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 10:35:00,8.092958432659696,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 10:40:00,6.1477423295242515,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 10:45:00,2.5515888503118633,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 10:50:00,9.706027979423377,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 10:55:00,8.89706583817157,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 11:00:00,9.084272062761624,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 11:05:00,2.6794167368064885,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 11:10:00,6.956180495016678,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 11:15:00,1.6314781681999198,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 11:20:00,7.520907813177739,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 11:25:00,12.87787465285286,door opening,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 11:30:00,4.899996546119151,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 11:35:00,9.275066169047868,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 11:40:00,7.998465101767615,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 11:45:00,7.542015283828215,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 11:50:00,5.510730837783617,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 11:55:00,8.688740887579598,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 12:00:00,2.166189441888955,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 12:05:00,27.533969792461512,door opening,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 12:10:00,2.1765493345262907,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 12:15:00,2.3658891955842583,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 12:20:00,7.372636215371104,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 12:25:00,9.709725791938343,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 12:30:00,1.4079776246620885,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 12:35:00,9.366864989180113,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 12:40:00,27.367222394826893,fire,Yes
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 12:45:00,5.475869005586839,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 12:50:00,2.073071999625168,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 12:55:00,8.90795725761578,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 13:00:00,1.8285812271961523,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 13:05:00,9.647169137002319,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 13:10:00,8.223138058866553,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 13:15:00,6.188741282671082,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 13:20:00,3.7117529501409807,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 13:25:00,7.204891651241724,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 13:30:00,14.993815193981078,door opening,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 13:35:00,4.626906711264957,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 13:40:00,7.278039649631646,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 13:45:00,3.918583582681451,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 13:50:00,3.960370391792555,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 13:55:00,9.592116121977458,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 14:00:00,8.134224512092795,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 14:05:00,3.2903759652712425,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 14:10:00,1.034122728506997,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 14:15:00,1.930790770568,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 14:20:00,3.5458333834950877,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 14:25:00,5.2866057425423225,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 14:30:00,6.882097765224395,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 14:35:00,8.804287098741694,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 14:40:00,4.737468293019235,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 14:45:00,6.107133993609822,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 14:50:00,13.450069583502557,door opening,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 14:55:00,1.8529218014543467,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 15:00:00,7.47693617557999,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 15:05:00,25.81454673574352,loading/unloading,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 15:10:00,8.237915617221386,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 15:15:00,1.4366670798475252,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 15:20:00,5.384796522000567,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 15:25:00,11.510391894004037,power outage,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 15:30:00,6.488283203112291,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 15:35:00,5.703171492525748,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 15:40:00,6.905305025229505,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 15:45:00,6.981016339186474,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 15:50:00,3.0105786580218954,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 15:55:00,25.597230322801096,loading/unloading,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 16:00:00,9.814129678327292,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 16:05:00,9.65964444496054,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 16:10:00,3.7668335139664846,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 16:15:00,7.446417626185631,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 16:20:00,2.8336682090119387,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 16:25:00,3.6292759871610833,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 16:30:00,1.1223772651594013,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 16:35:00,3.31202617481191,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 16:40:00,7.734004548337697,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 16:45:00,6.476575674483842,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 16:50:00,2.86408897353635,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 16:55:00,8.21736026316442,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 17:00:00,2.3223654333806705,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 17:05:00,8.207911024556473,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 17:10:00,3.556635368631055,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 17:15:00,2.4894153589764527,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 17:20:00,4.279739011668389,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 17:25:00,5.623068853680553,Normal,No
3fddf7af-f768-43d9-9c39-061e39013f02,2024-09-11 17:30:00,6.385710166800198,Normal,No
