SensorID,Timestamp,Longitude,Latitude,Temperature,Event,Alarm
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 16:00:00,54.53430399934687,24.37356968472365,8.660612715439537,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 16:05:00,55.396532732421214,25.330184923163486,6.625916597224883,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 16:10:00,55.41967950187787,25.169819526098575,5.71261968606063,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 16:15:00,54.604273868868404,24.315093257894247,7.215122136799707,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 16:20:00,55.6540162150249,25.32555113116485,8.405981790155618,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 16:25:00,55.42146622721151,25.179671123561675,8.810408485928438,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 16:30:00,54.3810743355289,24.475779488913236,4.606527235536188,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 16:35:00,54.486042133960574,24.36047931469675,4.899158879216354,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 16:40:00,54.48547580461876,24.32472907020642,1.9907471022647352,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 16:45:00,54.704904748288385,24.444693963535176,1.0414002616034084,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 16:50:00,55.605795707651446,25.3616085151673,28.728439163138308,fire,Yes
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 16:55:00,55.32785886127864,25.20732118029789,5.203349369596909,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 17:00:00,55.55528794208431,25.38117541531394,8.990635821484922,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 17:05:00,55.40982407314976,25.19572712652901,7.61795018831032,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 17:10:00,55.56648008593225,25.434326212245573,7.6726521684345625,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 17:15:00,54.487222067410265,24.265864737262056,9.11099657815898,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 17:20:00,55.45413579500536,25.182585506698203,20.413324983060548,cleaning,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 17:25:00,55.50126742864954,25.467834296460374,2.7699117397336233,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 17:30:00,54.619289467387496,24.442545507971655,26.32633624367465,power outage,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 17:35:00,55.07847448869401,24.92895059177257,8.276002164112473,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 17:40:00,55.236985048148696,25.102065945661597,3.948059971179347,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 17:45:00,55.43524870092281,25.340824430361863,4.603818348505089,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 17:50:00,54.528550660380304,24.414170752703985,5.015860474409291,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 17:55:00,55.176334186441814,24.953545670389268,3.0282322260962373,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 18:00:00,54.73573041412485,24.386737510259813,4.43671192420476,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 18:05:00,55.33203140272763,25.103732400397536,9.524367773302608,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 18:10:00,55.42860434293671,25.21305597671694,3.3060635833896277,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 18:15:00,55.555103211254654,25.441614523953817,3.208273828883227,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 18:20:00,55.15143395921492,24.90649237572532,5.847893042608039,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 18:25:00,55.513049887901396,25.47408498785269,18.035013082860097,cleaning,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 18:30:00,55.147777863207985,25.00392818490477,1.650121158497965,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 18:35:00,55.39270576523834,25.106853288265015,11.521714464743326,power outage,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 18:40:00,55.47215977932097,25.338960827335185,6.3574047491218195,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 18:45:00,55.34239129688009,25.080150735234874,4.830775276829176,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 18:50:00,54.51840189925172,24.41946353194371,1.1787961740478763,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 18:55:00,55.274358043386854,25.051096304037337,8.784740305659419,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 19:00:00,54.365171164859774,24.47157227734216,6.612128553603063,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 19:05:00,55.55206530676488,25.286747245030494,4.208792022493567,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 19:10:00,55.160456481305175,24.919415111955907,2.6502970160073254,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 19:15:00,55.06053446506338,24.97245965259324,9.874985777933464,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 19:20:00,55.515622873563125,25.426733887906224,1.2662177221915696,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 19:25:00,55.3840355658543,25.290208044744997,4.052170401444397,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 19:30:00,55.09515421325517,24.99581188401388,4.995057334629604,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 19:35:00,55.53143114687292,25.319971394393015,8.540096494519577,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 19:40:00,54.64399042898243,24.399301711508823,8.820395349469507,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 19:45:00,55.352231527480754,25.24752150891088,2.1481479875543776,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 19:50:00,55.54763214948451,25.385568101925667,7.132674913920481,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 19:55:00,55.20363628673547,25.073841900836676,2.5139421893730107,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 20:00:00,55.58495866475691,25.345900357445387,25.23370815298386,door opening,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 20:05:00,55.3026196361167,25.16537398163989,5.51807198192999,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 20:10:00,54.73988531893559,24.475037704157035,5.022964451653135,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 20:15:00,55.18388983723788,24.979990263967373,16.773591534033372,loading/unloading,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 20:20:00,55.52116580397055,25.26487707458379,4.574136238877234,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 20:25:00,54.71994227930635,24.448316531104915,17.098197560971073,fire,Yes
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 20:30:00,55.506599609159565,25.178154396983565,4.539290854447889,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 20:35:00,55.58390568759708,25.469825900877286,5.638104993279197,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 20:40:00,55.57538808886637,25.332111340295135,14.747739626625753,loading/unloading,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 20:45:00,55.25506113977277,25.008270943019618,7.0377050288273475,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 20:50:00,55.49921947972792,25.322438132992204,24.32886141440199,fire,Yes
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 20:55:00,54.59346458296089,24.3839751507436,16.50362679834072,fire,Yes
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 21:00:00,55.53124619146292,25.2720361732116,2.0242908616769606,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 21:05:00,55.232711165894635,25.11483313058632,5.314224380166467,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 21:10:00,55.36915455448595,25.123113486122076,26.884656343504258,fire,Yes
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 21:15:00,54.48676669316868,24.26300368947649,4.37433219638353,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 21:20:00,55.6075360812025,25.314717530213045,6.384909540385623,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 21:25:00,55.34167641943592,25.181576679272062,8.029405204793669,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 21:30:00,54.4693999220703,24.295586898087734,5.108482154672887,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 21:35:00,54.755870682186234,24.445303160060597,13.934864404378668,power outage,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 21:40:00,55.34531181415155,25.21238840775093,4.364714507824034,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 21:45:00,55.61123017771707,25.447656119349354,1.9305985558928387,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 21:50:00,54.46969790561076,24.397167271988863,8.874685848945894,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 21:55:00,54.596773271245766,24.324059245472185,6.752597215941146,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 22:00:00,55.32360607755698,25.123774620230094,9.807206546892624,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 22:05:00,55.6466037679195,25.298837995296296,3.301014120213547,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 22:10:00,55.14961447839731,25.01881427552778,7.486764440765621,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 22:15:00,55.39442321611344,25.302209677833982,9.47314275804385,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 22:20:00,55.22341474271349,25.183394321908196,2.6297073236563553,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 22:25:00,55.273302509195865,25.206907017264697,13.821830876896275,power outage,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 22:30:00,55.34381790336138,25.143401475793798,1.83558820316822,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 22:35:00,55.15467655593723,25.005131488639897,6.198531404110241,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 22:40:00,55.38485933656197,25.13092117533969,3.1646892992318723,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 22:45:00,55.4254204520038,25.241934844631075,3.9503851588458048,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 22:50:00,55.42881573829082,25.21665693018778,14.196817803278986,cleaning,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 22:55:00,55.54571592918702,25.303919204798817,5.244920262395778,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 23:00:00,55.368412626683984,25.130869511055028,8.350665918946497,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 23:05:00,55.62628033965226,25.29329978037658,7.201556280051233,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 23:10:00,54.54526231652757,24.33966322811099,3.77626762593095,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 23:15:00,55.17128775999745,24.86480881551629,9.3963492232653,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 23:20:00,54.55007701735466,24.354374394008115,29.051337072515803,loading/unloading,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 23:25:00,55.367389463723924,25.12857434862843,6.497062283781102,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 23:30:00,54.50192049589511,24.26261286418666,9.390258378298572,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 23:35:00,55.5445603128741,25.548608080671897,3.1060715662657703,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 23:40:00,55.291885059354414,25.26067638965453,28.0527162708626,power outage,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 23:45:00,55.32978232700719,25.08531176310865,2.668523619961892,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 23:50:00,54.53149917937767,24.30027337369408,3.6661844443615155,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-10 23:55:00,55.16787787569663,24.92373631296472,8.517765627567824,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-11 00:00:00,54.74003018791439,24.4268391943032,8.412138873013438,Normal,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-11 00:05:00,54.57752406519958,24.360251464219022,22.588664965867633,power outage,No
fb254a86-8ca5-4257-985f-4c56a0545ba8,2024-09-11 00:10:00,54.571809267178104,24.384653142554907,9.307905854008313,Normal,No
